id_cliente;genero;casado;edad;graduado;profesion;experiencia_laboral;clasificacion_gasto;integrantes_familia;categoria_cliente;grupo_segmentacion
460354;Mujer;0;37;1;Artista;3;1;1;Cat_3;B
460356;Hombre;0;19;0;Personal de salud;0;1;4;Cat_6;D
460358;Hombre;0;30;0;Marketing;1;1;1;Cat_3;D
460361;Mujer;1;49;1;Artista;0;1;1;Cat_4;A
460362;Hombre;1;55;1;Personal de salud;0;1;3;Cat_4;B
460365;Mujer;1;59;1;Doctor;1;1;2;Cat_4;C
460369;Mujer;1;46;1;Artista;0;1;2;Cat_6;C
460370;Mujer;1;27;1;Ejecutivo;9;3;2;Cat_6;B
460371;Mujer;0;25;1;Artista;1;1;2;Cat_6;B
460378;Mujer;0;37;1;Doctor;1;1;1;Cat_6;B
460379;Hombre;0;38;1;Artista;9;1;3;Cat_6;A
460380;Hombre;0;29;1;Entertainment;9;1;3;Cat_6;D
460381;Hombre;0;28;1;Artista;11;1;2;Cat_6;A
460384;Mujer;1;27;1;Marketing;8;1;2;Cat_6;D
460387;Mujer;0;42;0;Entertainment;3;1;2;Cat_6;D
460388;Mujer;0;43;1;Artista;14;1;2;Cat_6;B
460389;Mujer;1;40;1;Personal de salud;8;2;2;Cat_6;A
460390;Hombre;0;41;1;Artista;9;1;3;Cat_6;B
460392;Hombre;1;46;0;Entertainment;8;1;1;Cat_1;B
460394;Mujer;0;32;1;Personal de salud;9;1;3;Cat_6;D
460397;Mujer;0;56;1;Entertainment;1;1;1;Cat_6;C
460399;Hombre;0;28;1;Marketing;12;1;1;Cat_6;A
460401;Mujer;0;25;1;Artista;0;1;3;Cat_7;A
460404;Hombre;1;42;1;Artista;6;1;7;Cat_6;C
460405;Mujer;0;41;1;Entertainment;5;1;2;Cat_6;C
460406;Hombre;1;36;1;Personal de salud;3;1;2;Cat_6;C
460408;Mujer;0;42;1;Artista;2;1;1;Cat_6;A
460409;Mujer;0;42;1;Artista;8;1;4;Cat_6;C
460415;Mujer;0;55;1;Entertainment;1;1;2;Cat_6;B
460422;Hombre;1;52;1;Entertainment;1;3;0;Cat_6;D
460431;Mujer;0;47;1;Ingeniero;1;1;1;Cat_6;A
460434;Hombre;0;57;1;Artista;2;3;3;Cat_6;B
460437;Mujer;0;26;1;Artista;8;1;1;Cat_6;D
460440;Mujer;0;28;0;Artista;5;1;2;Cat_6;B
460443;Mujer;0;37;1;Doctor;0;1;1;Cat_6;D
460447;Hombre;0;89;0;Abogado;0;1;1;Cat_3;D
460449;Hombre;0;25;0;Marketing;2;1;1;Cat_3;D
460450;Hombre;1;50;1;Ejecutivo;1;3;4;Cat_4;C
460453;Mujer;0;42;1;Doctor;5;1;1;Cat_6;B
460454;Hombre;0;48;1;Artista;0;1;1;Cat_6;C
460457;Mujer;0;37;1;Entertainment;9;1;0;Cat_3;D
460459;Mujer;0;30;0;Ingeniero;1;1;5;Cat_3;D
460460;Hombre;1;26;0;Entertainment;2;1;4;Cat_3;A
460467;Mujer;1;47;1;Artista;0;2;2;Cat_6;B
460470;Hombre;0;36;0;Personal de salud;0;1;4;Cat_4;D
460476;Hombre;1;53;0;Doctor;0;2;4;Cat_3;A
460477;Hombre;0;30;0;Entertainment;1;1;6;Cat_3;A
460484;Mujer;0;20;0;Personal de salud;4;1;7;Cat_3;D
460485;Mujer;0;19;0;Marketing;8;1;5;Cat_3;D
460489;Hombre;0;19;0;Personal de salud;9;1;6;Cat_3;D
460492;Mujer;0;37;0;Marketing;12;1;0;Cat_3;D
460495;Hombre;0;20;0;Personal de salud;0;1;6;Cat_3;D
460504;Hombre;0;39;0;Ejecutivo;0;2;3;Cat_3;A
460505;Mujer;0;26;1;Ingeniero;1;1;3;Cat_3;D
460507;Hombre;0;31;0;Doctor;0;1;4;Cat_3;A
460508;Hombre;1;31;1;Personal de salud;2;3;3;Cat_3;A
460518;Mujer;1;41;1;Ingeniero;9;2;3;Cat_3;A
460522;Mujer;1;32;0;Constructor;0;2;2;Cat_4;D
460541;Mujer;1;42;1;Constructor;0;2;3;Cat_3;D
460542;Mujer;1;89;0;Abogado;1;1;0;Cat_3;B
460545;Hombre;1;78;0;Abogado;1;3;3;Cat_3;B
460546;Mujer;1;65;1;Abogado;1;1;2;Cat_3;D
460547;Mujer;1;48;1;Constructor;0;2;0;Cat_3;A
460549;Hombre;0;36;1;Artista;8;1;2;Cat_3;C
460550;Mujer;1;55;1;Artista;0;2;4;Cat_3;C
460551;Hombre;1;52;1;Ingeniero;0;2;2;Cat_3;B
460555;Hombre;1;52;1;Constructor;7;2;3;Cat_3;D
460556;Mujer;1;41;1;Desconocida;1;1;1;Cat_3;D
460558;Mujer;1;36;1;Ingeniero;0;1;1;Cat_3;D
460561;Mujer;0;37;0;Ingeniero;7;1;1;Cat_3;C
460563;Mujer;0;40;0;Personal de salud;1;1;2;Cat_1;A
460566;Hombre;1;38;1;Constructor;0;2;2;Cat_3;B
460571;Hombre;0;25;0;Doctor;0;1;3;Cat_3;B
460572;Mujer;0;33;1;Ingeniero;1;1;4;Cat_3;A
460574;Hombre;0;26;1;Artista;1;1;1;Cat_3;C
460582;Mujer;0;28;0;Entertainment;0;1;1;Cat_3;D
460583;Hombre;0;18;0;Marketing;0;1;6;Cat_3;B
460585;Hombre;0;52;0;Entertainment;0;1;3;Cat_3;A
460586;Hombre;0;26;1;Personal de salud;0;1;2;Cat_3;D
460588;Hombre;0;18;0;Personal de salud;0;1;4;Cat_3;D
460597;Mujer;0;20;0;Marketing;1;1;2;Cat_3;D
460598;Mujer;1;36;1;Doctor;0;2;3;Cat_3;B
460605;Hombre;1;27;1;Doctor;8;2;2;Cat_4;A
460606;Hombre;0;21;0;Personal de salud;0;1;5;Cat_7;D
460612;Hombre;0;27;1;Entertainment;8;1;4;Cat_3;D
460615;Mujer;0;28;1;Personal de salud;0;1;0;Cat_3;D
460618;Hombre;1;63;1;Abogado;0;1;4;Cat_3;A
460619;Hombre;0;48;1;Entertainment;0;1;0;Cat_3;A
460621;Hombre;1;80;1;Abogado;1;1;2;Cat_3;D
460622;Mujer;1;71;1;Abogado;7;3;3;Cat_3;C
460626;Hombre;1;47;0;Doctor;8;3;4;Cat_6;D
460627;Mujer;0;22;0;Desconocida;1;1;4;Cat_3;B
460633;Hombre;1;35;1;Desconocida;0;3;2;Cat_3;C
460634;Mujer;0;40;0;Entertainment;0;1;6;Cat_3;A
460637;Mujer;0;18;0;Personal de salud;0;1;0;Cat_3;A
460638;Mujer;0;26;1;Artista;0;1;4;Cat_3;D
460639;Mujer;1;73;1;Abogado;0;1;5;Cat_1;A
460640;Hombre;1;86;0;Abogado;0;1;1;Cat_3;C
460645;Mujer;0;37;0;Doctor;1;1;2;Cat_3;B
460646;Hombre;1;59;1;Entertainment;0;1;0;Cat_3;A
460653;Mujer;0;28;0;Constructor;8;1;1;Cat_4;B
460656;Mujer;1;29;1;Artista;9;1;3;Cat_6;A
460658;Mujer;1;37;1;Marketing;7;2;3;Cat_6;D
460659;Mujer;1;46;1;Marketing;0;2;3;Cat_6;A
460660;Hombre;0;39;0;Entertainment;6;1;1;Cat_6;B
460661;Mujer;0;33;0;Constructor;8;1;1;Cat_6;D
460668;Mujer;0;32;1;Doctor;0;1;2;Cat_3;D
460678;Mujer;0;32;0;Doctor;6;1;2;Cat_3;A
460686;Mujer;0;25;0;Constructor;8;1;1;Cat_3;D
460687;Mujer;1;48;1;Constructor;9;2;2;Cat_3;C
460691;Mujer;0;27;0;Constructor;8;1;1;Cat_3;B
460702;Mujer;0;49;1;Artista;1;1;1;Cat_6;A
460703;Mujer;1;33;1;Ingeniero;8;2;5;Cat_4;A
460706;Mujer;0;33;0;Ingeniero;7;1;6;Cat_4;C
460708;Hombre;1;39;1;Artista;0;1;3;Cat_6;A
460716;Hombre;1;50;1;Entertainment;0;2;4;Cat_6;B
460719;Mujer;1;84;1;Abogado;0;1;0;Cat_3;A
460720;Mujer;1;46;1;Artista;0;2;2;Cat_6;B
460722;Hombre;1;31;0;Entertainment;0;2;3;Cat_3;A
460726;Hombre;1;57;1;Artista;3;2;2;Cat_6;B
460727;Hombre;1;73;0;Ejecutivo;1;3;4;Cat_3;B
460729;Hombre;1;36;1;Entertainment;9;1;4;Cat_6;A
460733;Hombre;0;53;1;Marketing;2;1;4;Cat_6;C
460734;Hombre;1;41;1;Entertainment;9;2;0;Cat_2;B
460738;Mujer;0;53;0;Ingeniero;0;1;0;Cat_7;B
460740;Hombre;1;35;1;Artista;2;2;3;Cat_6;C
460743;Hombre;1;62;1;Artista;0;2;3;Cat_6;C
460746;Hombre;0;23;0;Marketing;0;1;3;Cat_6;A
460763;Hombre;0;51;1;Artista;1;1;2;Cat_6;C
460769;Mujer;1;83;0;Abogado;1;3;2;Cat_6;A
460780;Mujer;0;26;1;Personal de salud;0;1;2;Cat_3;B
460783;Hombre;1;86;1;Abogado;1;1;1;Cat_6;C
460785;Hombre;0;26;1;Personal de salud;0;1;4;Cat_7;D
460789;Hombre;1;42;1;Ejecutivo;0;1;3;Cat_6;D
460794;Mujer;1;41;1;Constructor;9;1;1;Cat_6;A
460796;Hombre;1;67;0;Abogado;0;1;3;Cat_6;B
460802;Hombre;1;68;1;Abogado;1;3;2;Cat_6;A
460811;Mujer;1;45;0;Ingeniero;0;3;2;Cat_6;A
460813;Mujer;1;86;0;Abogado;0;3;2;Cat_6;A
460815;Hombre;1;62;1;Artista;0;3;2;Cat_3;A
460822;Hombre;1;42;1;Artista;1;1;2;Cat_6;A
460825;Hombre;0;26;1;Doctor;0;1;3;Cat_4;C
460828;Hombre;0;48;0;Entertainment;1;1;1;Cat_6;C
460830;Hombre;1;40;0;Entertainment;3;2;5;Cat_2;B
460831;Hombre;0;20;0;Personal de salud;0;1;4;Cat_6;C
460837;Mujer;0;25;1;Artista;1;1;1;Cat_5;D
460838;Hombre;0;37;1;Artista;1;1;0;Cat_6;D
460840;Hombre;1;77;1;Abogado;1;1;1;Cat_6;D
460844;Hombre;1;50;1;Personal de salud;0;1;2;Cat_6;D
460846;Mujer;0;22;0;Marketing;0;1;4;Cat_6;D
460847;Hombre;0;26;1;Artista;1;1;3;Cat_6;A
460851;Hombre;1;71;0;Doctor;0;2;3;Cat_6;D
460855;Hombre;1;50;1;Artista;0;1;2;Cat_6;A
460857;Hombre;0;29;0;Entertainment;1;1;1;Cat_4;D
460859;Hombre;1;51;1;Entertainment;0;1;4;Cat_6;A
460860;Hombre;1;52;1;Artista;6;2;4;Cat_6;C
460861;Hombre;0;20;0;Personal de salud;1;1;3;Cat_3;A
460866;Hombre;0;26;1;Doctor;0;1;9;Cat_4;B
460870;Hombre;0;37;1;Personal de salud;0;1;0;Cat_4;C
460871;Mujer;0;33;1;Personal de salud;0;1;0;Cat_6;B
460872;Mujer;1;39;1;Artista;0;1;2;Cat_4;B
460877;Mujer;1;53;0;Artista;1;2;5;Cat_6;B
460878;Hombre;1;49;0;Entertainment;0;2;4;Cat_6;D
460882;Hombre;0;21;0;Personal de salud;0;1;2;Cat_3;D
460888;Hombre;1;39;0;Constructor;8;1;1;Cat_6;B
460891;Mujer;1;38;0;Artista;2;2;4;Cat_3;B
460897;Hombre;0;22;0;Personal de salud;4;1;4;Cat_6;B
460898;Hombre;1;52;0;Artista;2;2;4;Cat_6;D
460899;Hombre;0;40;1;Entertainment;0;1;3;Cat_6;C
460901;Hombre;0;20;0;Doctor;8;1;3;Cat_6;A
460902;Hombre;0;41;1;Ejecutivo;1;1;3;Cat_6;D
460905;Hombre;0;30;1;Artista;1;1;1;Cat_3;A
460906;Mujer;1;89;1;Abogado;1;3;3;Cat_6;D
460907;Hombre;1;83;0;Abogado;1;3;3;Cat_6;A
460923;Hombre;1;53;1;Artista;0;2;3;Cat_6;A
460924;Hombre;0;31;0;Doctor;1;1;5;Cat_2;D
460928;Hombre;1;48;1;Artista;1;2;4;Cat_6;C
460934;Mujer;0;29;0;Doctor;0;1;2;Cat_6;A
460935;Hombre;1;87;1;Abogado;0;1;1;Cat_6;D
460945;Hombre;0;19;0;Ingeniero;4;1;7;Cat_6;A
460953;Hombre;1;60;0;Entertainment;1;1;2;Cat_6;B
460961;Hombre;0;23;0;Personal de salud;1;1;2;Cat_3;D
460962;Hombre;1;61;1;Ejecutivo;9;3;4;Cat_6;D
460963;Mujer;0;27;1;Artista;1;1;3;Cat_6;A
460968;Hombre;1;32;0;Doctor;14;2;2;Cat_3;D
460975;Hombre;1;79;0;Abogado;0;3;2;Cat_6;C
460976;Hombre;0;19;0;Personal de salud;1;1;4;Cat_6;D
460977;Hombre;1;42;1;Ejecutivo;0;3;3;Cat_4;C
460979;Hombre;1;76;0;Abogado;1;1;1;Cat_6;D
460981;Mujer;1;41;0;Marketing;1;2;2;Cat_6;D
460984;Hombre;1;38;1;Entertainment;0;2;4;Cat_6;D
460988;Hombre;1;43;1;Entertainment;0;2;3;Cat_4;B
460989;Hombre;0;19;0;Personal de salud;1;1;3;Cat_1;D
460991;Mujer;0;28;1;Personal de salud;1;1;3;Cat_7;B
460993;Hombre;1;56;1;Artista;0;2;4;Cat_6;C
460999;Hombre;0;28;1;Ingeniero;0;1;3;Cat_3;C
461000;Hombre;1;60;0;Marketing;1;3;2;Cat_3;A
461001;Mujer;0;55;1;Artista;0;1;0;Cat_3;B
461015;Hombre;1;35;1;Entertainment;1;2;2;Cat_3;D
461016;Hombre;0;25;0;Personal de salud;5;1;5;Cat_3;A
461022;Hombre;1;71;1;Artista;1;1;1;Cat_3;D
461023;Hombre;1;65;0;Abogado;0;3;2;Cat_3;D
461024;Hombre;1;74;1;Abogado;1;1;1;Cat_6;B
461028;Mujer;0;20;0;Personal de salud;5;1;4;Cat_4;D
461029;Hombre;1;43;0;Entertainment;9;1;2;Cat_4;B
461034;Mujer;0;20;0;Marketing;3;1;6;Cat_3;D
461037;Hombre;1;40;1;Personal de salud;0;3;5;Cat_3;C
461038;Mujer;1;46;1;Ingeniero;0;3;5;Cat_3;C
461041;Mujer;1;65;0;Abogado;1;3;7;Cat_3;A
461042;Hombre;0;21;0;Personal de salud;0;1;0;Cat_4;D
461043;Hombre;1;50;0;Personal de salud;1;1;7;Cat_4;B
461044;Hombre;0;18;0;Personal de salud;0;1;5;Cat_4;D
461049;Mujer;1;61;1;Doctor;1;1;7;Cat_7;A
461050;Hombre;1;49;1;Desconocida;1;3;3;Cat_6;C
461053;Hombre;1;39;0;Ejecutivo;0;3;4;Cat_3;D
461059;Mujer;1;52;0;Abogado;1;3;2;Cat_6;B
461060;Hombre;1;56;1;Ejecutivo;0;3;5;Cat_6;C
461065;Hombre;1;55;1;Ejecutivo;0;1;6;Cat_3;C
461071;Hombre;1;42;0;Ingeniero;1;2;5;Cat_3;A
461078;Mujer;0;33;0;Constructor;0;1;6;Cat_3;D
461082;Hombre;0;19;0;Personal de salud;8;1;4;Cat_1;A
461085;Mujer;0;27;0;Ingeniero;1;1;1;Cat_3;D
461093;Mujer;1;38;1;Artista;1;2;4;Cat_3;C
461099;Mujer;0;38;0;Artista;1;1;4;Cat_3;D
461111;Mujer;1;43;1;Doctor;8;1;1;Cat_6;B
461114;Hombre;1;53;1;Artista;1;2;4;Cat_3;A
461116;Hombre;1;33;0;Ejecutivo;4;3;4;Cat_3;B
461118;Mujer;0;30;1;Personal de salud;7;1;0;Cat_3;A
461119;Mujer;0;22;0;Personal de salud;6;1;3;Cat_3;C
461121;Hombre;0;33;0;Doctor;0;1;4;Cat_3;B
461124;Hombre;0;21;0;Personal de salud;1;1;8;Cat_4;D
461127;Hombre;0;20;0;Personal de salud;1;1;5;Cat_4;D
461128;Hombre;0;19;0;Personal de salud;7;1;3;Cat_6;C
461129;Mujer;1;58;1;Entertainment;1;2;4;Cat_6;C
461131;Hombre;1;67;1;Artista;1;3;0;Cat_6;B
461145;Mujer;1;36;1;Entertainment;1;1;2;Cat_3;A
461152;Mujer;0;30;0;Constructor;8;1;0;Cat_3;A
461154;Hombre;0;23;0;Constructor;1;1;4;Cat_3;A
461158;Mujer;0;42;1;Entertainment;1;1;0;Cat_3;D
461162;Mujer;0;37;0;Marketing;8;1;3;Cat_3;A
461163;Mujer;1;58;0;Entertainment;9;1;4;Cat_3;C
461168;Mujer;1;26;0;Ingeniero;7;2;2;Cat_3;B
461169;Hombre;0;39;1;Entertainment;9;1;2;Cat_3;B
461174;Mujer;0;23;0;Marketing;0;1;4;Cat_3;A
461177;Hombre;1;41;0;Ejecutivo;8;2;4;Cat_1;A
461178;Hombre;1;26;0;Entertainment;0;1;3;Cat_3;D
461179;Mujer;1;25;0;Ingeniero;3;1;3;Cat_3;D
461181;Hombre;0;19;0;Personal de salud;0;1;4;Cat_3;D
461183;Hombre;0;36;0;Ejecutivo;0;1;5;Cat_3;A
461187;Hombre;0;29;0;Personal de salud;9;1;4;Cat_3;A
461197;Hombre;0;26;0;Marketing;1;1;1;Cat_3;A
461198;Mujer;0;78;1;Abogado;0;1;1;Cat_6;C
461201;Mujer;0;55;1;Artista;0;1;1;Cat_6;A
461205;Hombre;0;26;1;Personal de salud;0;1;3;Cat_2;D
461211;Mujer;0;46;1;Entertainment;0;1;1;Cat_6;C
461214;Hombre;0;29;0;Personal de salud;0;1;4;Cat_6;D
461215;Mujer;0;36;1;Artista;10;1;1;Cat_6;B
461218;Hombre;1;27;0;Ejecutivo;1;1;6;Cat_6;D
461220;Mujer;0;29;0;Ejecutivo;8;1;3;Cat_6;C
461221;Mujer;0;25;0;Marketing;1;1;4;Cat_6;B
461225;Mujer;0;30;0;Marketing;10;1;6;Cat_6;A
461226;Hombre;1;45;1;Desconocida;1;1;2;Cat_6;A
461230;Mujer;0;21;0;Ejecutivo;0;1;0;Cat_3;A
461232;Mujer;1;41;1;Ejecutivo;0;3;0;Cat_3;A
461233;Hombre;1;38;1;Entertainment;0;1;0;Cat_3;C
461236;Mujer;0;28;1;Personal de salud;9;1;1;Cat_6;A
461237;Hombre;0;33;1;Doctor;1;1;5;Cat_2;A
461241;Hombre;1;31;1;Personal de salud;7;1;2;Cat_6;A
461242;Hombre;1;45;1;Personal de salud;0;1;2;Cat_6;A
461243;Hombre;1;47;1;Marketing;0;1;5;Cat_6;A
461248;Mujer;0;39;0;Personal de salud;0;1;1;Cat_6;B
461251;Mujer;0;47;1;Marketing;1;1;0;Cat_6;C
461252;Mujer;1;53;1;Doctor;0;1;1;Cat_3;D
461256;Hombre;0;27;0;Doctor;1;1;4;Cat_4;B
461257;Hombre;1;37;1;Ingeniero;1;2;2;Cat_4;D
461258;Mujer;1;62;1;Artista;1;2;3;Cat_4;B
461262;Mujer;0;29;0;Ingeniero;0;1;7;Cat_4;C
461263;Mujer;1;51;1;Artista;0;1;1;Cat_4;B
461265;Hombre;0;30;0;Marketing;1;1;6;Cat_4;B
461269;Hombre;0;18;0;Entertainment;0;1;4;Cat_4;B
461274;Mujer;1;87;1;Abogado;0;3;2;Cat_6;C
461276;Hombre;1;68;1;Marketing;0;1;2;Cat_7;B
461277;Hombre;1;84;1;Abogado;5;1;1;Cat_6;D
461281;Hombre;0;22;0;Personal de salud;2;1;9;Cat_2;D
461286;Mujer;0;22;0;Doctor;2;1;4;Cat_6;D
461289;Hombre;0;21;0;Personal de salud;1;1;3;Cat_6;D
461292;Mujer;1;89;0;Abogado;0;3;2;Cat_3;C
461297;Hombre;1;73;0;Abogado;0;3;2;Cat_6;B
461299;Mujer;1;75;1;Abogado;0;3;2;Cat_6;C
461303;Mujer;0;20;0;Doctor;6;1;4;Cat_2;A
461308;Hombre;0;22;0;Personal de salud;1;1;2;Cat_6;D
461309;Mujer;0;22;0;Personal de salud;0;1;4;Cat_6;D
461313;Hombre;1;63;1;Artista;0;2;0;Cat_6;B
461314;Hombre;1;46;1;Artista;1;2;3;Cat_6;D
461319;Hombre;1;58;0;Artista;0;2;2;Cat_6;B
461320;Mujer;0;41;1;Artista;1;1;3;Cat_6;B
461322;Hombre;1;42;1;Artista;0;2;2;Cat_6;A
461323;Mujer;1;43;1;Personal de salud;6;2;2;Cat_6;B
461324;Mujer;0;49;1;Artista;3;1;1;Cat_6;D
461326;Mujer;0;40;1;Artista;0;1;1;Cat_6;A
461335;Hombre;1;53;0;Ejecutivo;8;3;2;Cat_6;D
461340;Hombre;1;36;1;Artista;4;2;2;Cat_7;B
461346;Hombre;1;50;1;Artista;8;1;2;Cat_6;D
461348;Hombre;1;42;1;Personal de salud;1;1;1;Cat_6;D
461350;Hombre;0;30;0;Personal de salud;0;1;4;Cat_2;D
461352;Hombre;0;29;0;Personal de salud;2;1;5;Cat_2;D
461356;Hombre;0;28;1;Entertainment;1;1;2;Cat_6;B
461357;Hombre;0;27;1;Personal de salud;1;1;4;Cat_6;D
461363;Hombre;0;49;1;Artista;0;1;1;Cat_6;A
461366;Hombre;0;32;1;Personal de salud;1;1;1;Cat_6;D
461370;Hombre;0;25;1;Doctor;1;1;3;Cat_6;A
461377;Mujer;1;63;1;Artista;0;1;1;Cat_6;B
461378;Mujer;0;42;1;Artista;8;1;1;Cat_6;B
461379;Hombre;0;31;1;Personal de salud;1;1;0;Cat_5;B
461383;Hombre;1;71;1;Artista;0;3;2;Cat_6;A
461388;Hombre;0;20;0;Personal de salud;0;1;5;Cat_2;B
461397;Hombre;0;22;0;Personal de salud;1;1;4;Cat_6;D
461402;Mujer;0;29;1;Entertainment;1;1;5;Cat_6;A
461408;Hombre;1;47;1;Marketing;0;1;3;Cat_6;A
461421;Hombre;1;43;1;Artista;0;2;3;Cat_6;B
461423;Hombre;0;32;1;Artista;1;1;3;Cat_4;D
461426;Hombre;1;47;1;Artista;7;2;2;Cat_6;A
461428;Hombre;0;46;1;Artista;0;1;1;Cat_6;B
461432;Mujer;1;41;1;Artista;1;2;2;Cat_6;D
461437;Hombre;1;37;1;Entertainment;0;2;2;Cat_6;B
461439;Hombre;1;40;1;Artista;0;2;2;Cat_6;A
461441;Hombre;1;60;1;Artista;0;2;4;Cat_6;A
461442;Hombre;1;46;1;Artista;0;2;6;Cat_2;D
461454;Mujer;1;36;1;Artista;6;3;4;Cat_7;B
461456;Mujer;0;38;0;Marketing;0;1;1;Cat_6;B
461457;Mujer;1;32;0;Doctor;0;1;5;Cat_6;A
461458;Mujer;0;41;1;Artista;5;1;1;Cat_6;D
461462;Hombre;1;56;1;Marketing;0;1;3;Cat_6;A
461465;Hombre;1;31;1;Artista;8;2;2;Cat_6;D
461466;Hombre;1;45;0;Artista;0;1;2;Cat_7;A
461468;Hombre;1;69;1;Entertainment;0;2;3;Cat_6;C
461469;Hombre;1;37;1;Artista;0;1;2;Cat_6;A
461476;Hombre;1;47;1;Artista;1;2;4;Cat_2;D
461479;Mujer;1;52;1;Artista;1;2;3;Cat_6;C
461480;Mujer;1;57;1;Artista;1;3;3;Cat_6;A
461482;Mujer;0;50;1;Artista;9;1;1;Cat_6;A
461494;Hombre;1;27;0;Ingeniero;0;2;2;Cat_6;D
461501;Mujer;1;45;1;Ingeniero;1;3;3;Cat_6;B
461503;Mujer;0;30;1;Artista;8;1;2;Cat_6;D
461510;Hombre;1;45;1;Artista;0;1;2;Cat_6;B
461514;Hombre;0;30;0;Personal de salud;1;1;4;Cat_6;C
461516;Hombre;1;31;1;Entertainment;1;2;3;Cat_6;A
461518;Mujer;1;45;1;Artista;1;2;4;Cat_3;C
461521;Hombre;1;67;1;Artista;0;3;2;Cat_6;B
461522;Hombre;1;76;0;Ejecutivo;1;3;2;Cat_6;A
461525;Hombre;1;69;1;Entertainment;0;1;2;Cat_6;D
461526;Hombre;1;83;0;Entertainment;0;1;2;Cat_6;A
461530;Hombre;1;38;1;Ingeniero;0;1;2;Cat_6;D
461534;Hombre;1;36;1;Artista;0;1;1;Cat_6;A
461540;Hombre;0;41;1;Desconocida;2;1;2;Cat_2;A
461546;Mujer;1;69;0;Abogado;0;1;3;Cat_6;C
461548;Mujer;0;33;1;Ingeniero;0;1;3;Cat_6;A
461553;Hombre;0;38;1;Artista;1;1;3;Cat_7;C
461556;Mujer;1;48;1;Ingeniero;1;2;2;Cat_6;B
461558;Hombre;1;51;1;Ingeniero;2;2;2;Cat_6;C
461564;Hombre;1;56;1;Ejecutivo;1;3;2;Cat_6;A
461570;Hombre;1;57;1;Artista;0;2;3;Cat_6;D
461574;Mujer;1;49;1;Artista;1;2;3;Cat_6;B
461587;Hombre;0;30;1;Personal de salud;0;1;3;Cat_6;D
461593;Mujer;1;40;1;Doctor;8;2;2;Cat_6;B
461602;Mujer;0;30;1;Artista;0;1;0;Cat_6;D
461604;Hombre;1;38;0;Entertainment;0;2;2;Cat_6;D
461612;Mujer;0;31;1;Personal de salud;8;1;5;Cat_6;D
461615;Hombre;0;33;1;Doctor;0;1;2;Cat_6;C
461617;Hombre;0;50;1;Artista;0;1;2;Cat_6;A
461619;Hombre;1;52;1;Ejecutivo;0;3;3;Cat_6;C
461624;Mujer;1;39;1;Artista;0;2;0;Cat_2;D
461626;Hombre;1;73;1;Ejecutivo;0;3;2;Cat_6;C
461630;Hombre;1;46;1;Artista;0;2;3;Cat_6;C
461637;Hombre;1;50;1;Artista;0;1;2;Cat_7;C
461644;Hombre;0;30;0;Personal de salud;0;1;6;Cat_6;D
461653;Mujer;1;60;1;Doctor;0;2;2;Cat_6;D
461655;Mujer;1;39;1;Constructor;9;2;2;Cat_6;D
461658;Mujer;1;59;1;Artista;1;2;2;Cat_5;B
461659;Mujer;1;51;1;Artista;0;2;2;Cat_6;C
461661;Mujer;1;40;1;Artista;5;2;2;Cat_2;B
461663;Hombre;0;23;0;Personal de salud;1;1;3;Cat_6;D
461668;Hombre;1;53;1;Artista;4;2;4;Cat_2;C
461671;Hombre;0;32;0;Personal de salud;7;1;5;Cat_6;A
461674;Hombre;1;52;1;Ejecutivo;0;3;4;Cat_6;B
461676;Mujer;0;31;1;Ingeniero;0;1;1;Cat_6;D
461679;Hombre;0;30;1;Personal de salud;3;1;4;Cat_6;A
461681;Hombre;0;25;1;Personal de salud;8;1;3;Cat_7;D
461683;Hombre;1;40;1;Ejecutivo;1;3;4;Cat_6;A
461685;Mujer;0;27;1;Personal de salud;4;1;4;Cat_6;A
461686;Hombre;1;61;1;Artista;0;1;2;Cat_6;A
461690;Mujer;0;33;1;Ingeniero;1;1;1;Cat_4;A
461694;Hombre;0;28;1;Doctor;1;1;4;Cat_4;A
461695;Mujer;1;48;1;Artista;2;2;2;Cat_6;C
461698;Mujer;1;73;1;Artista;0;3;2;Cat_6;B
461701;Hombre;1;36;0;Artista;0;2;2;Cat_5;D
461705;Mujer;0;32;0;Personal de salud;0;1;4;Cat_6;A
461708;Hombre;1;82;0;Abogado;0;3;2;Cat_6;A
461709;Hombre;0;28;1;Artista;1;1;3;Cat_4;D
461711;Mujer;0;42;1;Artista;8;1;3;Cat_2;D
461716;Mujer;1;60;1;Abogado;6;3;9;Cat_6;B
461720;Mujer;0;46;1;Artista;1;1;1;Cat_4;A
461722;Hombre;0;31;0;Doctor;0;1;3;Cat_6;C
461724;Mujer;1;50;1;Artista;1;1;1;Cat_7;C
461725;Mujer;0;30;1;Ingeniero;3;1;1;Cat_4;A
461727;Mujer;0;49;1;Artista;1;1;3;Cat_6;D
461737;Mujer;1;51;1;Doctor;0;2;6;Cat_4;C
461738;Mujer;1;46;1;Desconocida;0;2;3;Cat_6;A
461744;Hombre;1;53;1;Artista;0;2;4;Cat_6;B
461747;Hombre;1;65;1;Artista;0;3;2;Cat_6;A
461749;Mujer;0;22;0;Personal de salud;0;1;5;Cat_6;D
461752;Hombre;1;65;1;Doctor;1;2;3;Cat_6;C
461756;Mujer;1;39;1;Ingeniero;0;2;2;Cat_4;A
461760;Hombre;1;84;1;Artista;0;3;2;Cat_6;D
461769;Hombre;0;37;1;Artista;0;1;1;Cat_6;C
